traffic_light,step_time,reward,lanes_queue,waiting_time_per_lane
t,76640.0,-0.42000000000000004,"[0, 0, 7, 7]","[0.0, 0.0, 76.0, 75.0]"
t,76645.0,-0.42000000000000004,"[0, 0, 5, 5]","[0.0, 0.0, 69.0, 70.0]"
t,76650.0,-0.1399999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 56.0, 57.0]"
t,76655.0,0.26,"[1, 1, 0, 0]","[5.0, 5.0, 30.0, 32.0]"
t,76660.0,0.4099999999999999,"[2, 2, 0, 0]","[15.0, 11.0, 18.0, 19.0]"
t,76665.0,0.08999999999999997,"[0, 0, 1, 1]","[10.0, 5.0, 20.0, 14.0]"
t,76670.0,0.19,"[0, 0, 5, 3]","[0.0, 0.0, 38.0, 23.0]"
t,76675.0,-0.37000000000000005,"[0, 0, 7, 6]","[0.0, 0.0, 54.0, 35.0]"
t,76680.0,-0.26,"[1, 0, 5, 4]","[1.0, 0.0, 69.0, 37.0]"
t,76685.0,0.08000000000000007,"[2, 1, 1, 1]","[7.0, 4.0, 43.0, 32.0]"
t,76690.0,0.26,"[2, 1, 0, 0]","[17.0, 9.0, 30.0, 20.0]"
t,76695.0,0.26,"[0, 0, 1, 1]","[8.0, 0.0, 31.0, 22.0]"
t,76700.0,0.16999999999999993,"[0, 0, 4, 4]","[0.0, 0.0, 44.0, 36.0]"
t,76705.0,-0.33999999999999997,"[0, 0, 5, 5]","[0.0, 0.0, 52.0, 47.0]"
t,76710.0,-0.04999999999999993,"[0, 0, 2, 2]","[0.0, 0.0, 42.0, 35.0]"
t,76715.0,0.3999999999999999,"[1, 0, 0, 0]","[1.0, 0.0, 21.0, 11.0]"
t,76720.0,0.36000000000000004,"[1, 1, 0, 0]","[6.0, 2.0, 4.0, 2.0]"
t,76725.0,0.04999999999999999,"[1, 1, 0, 0]","[11.0, 7.0, 0.0, 0.0]"
t,76730.0,0.04999999999999999,"[0, 0, 2, 2]","[0.0, 0.0, 4.0, 4.0]"
t,76735.0,0.06000000000000001,"[0, 0, 4, 5]","[0.0, 0.0, 20.0, 23.0]"
t,76740.0,-0.35,"[0, 0, 4, 4]","[0.0, 0.0, 35.0, 37.0]"
t,76745.0,-0.24000000000000005,"[1, 0, 2, 1]","[3.0, 0.0, 31.0, 30.0]"
t,76750.0,0.14,"[1, 0, 0, 0]","[8.0, 0.0, 19.0, 10.0]"
t,76755.0,0.30000000000000004,"[1, 1, 0, 0]","[13.0, 3.0, 3.0, 1.0]"
t,76760.0,0.03,"[2, 1, 0, 0]","[20.0, 8.0, 0.0, 0.0]"
t,76765.0,-0.14,"[1, 1, 0, 0]","[7.0, 2.0, 0.0, 0.0]"
t,76770.0,0.26,"[0, 0, 2, 2]","[0.0, 0.0, 6.0, 6.0]"
t,76775.0,-0.32,"[0, 0, 5, 5]","[0.0, 0.0, 25.0, 25.0]"
t,76780.0,-0.32,"[0, 0, 2, 1]","[0.0, 0.0, 24.0, 21.0]"
t,76785.0,-0.06,"[1, 0, 0, 0]","[2.0, 0.0, 10.0, 6.0]"
t,76790.0,0.27,"[0, 0, 1, 1]","[0.0, 0.0, 13.0, 9.0]"
t,76795.0,-0.16999999999999998,"[0, 0, 4, 4]","[0.0, 0.0, 27.0, 24.0]"
t,76800.0,-0.44000000000000006,"[0, 0, 7, 6]","[0.0, 0.0, 57.0, 48.0]"
t,76805.0,-0.44000000000000006,"[0, 0, 4, 3]","[0.0, 0.0, 47.0, 39.0]"
t,76810.0,-0.05999999999999994,"[0, 0, 1, 0]","[0.0, 0.0, 38.0, 25.0]"
t,76815.0,0.22999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 14.0, 7.0]"
t,76820.0,0.42000000000000004,"[1, 2, 0, 0]","[5.0, 6.0, 5.0, 0.0]"
t,76825.0,0.04999999999999999,"[0, 0, 1, 1]","[5.0, 5.0, 3.0, 1.0]"
t,76830.0,0.04000000000000001,"[0, 0, 3, 4]","[0.0, 0.0, 14.0, 12.0]"
t,76835.0,-0.3,"[0, 0, 4, 3]","[0.0, 0.0, 24.0, 21.0]"
t,76840.0,0.02999999999999997,"[1, 0, 0, 0]","[3.0, 0.0, 20.0, 17.0]"
t,76845.0,0.24000000000000002,"[1, 1, 0, 0]","[8.0, 2.0, 0.0, 1.0]"
t,76850.0,0.24000000000000002,"[0, 0, 1, 2]","[0.0, 0.0, 2.0, 4.0]"
t,76855.0,0.06,"[0, 0, 3, 5]","[0.0, 0.0, 12.0, 22.0]"
t,76860.0,-0.33999999999999997,"[0, 0, 4, 4]","[0.0, 0.0, 23.0, 36.0]"
t,76865.0,-0.16999999999999998,"[0, 0, 1, 1]","[0.0, 0.0, 22.0, 27.0]"
t,76870.0,0.22999999999999998,"[1, 0, 0, 0]","[4.0, 0.0, 12.0, 10.0]"
t,76875.0,0.25,"[1, 0, 0, 0]","[9.0, 0.0, 1.0, 0.0]"
t,76880.0,0.0,"[1, 0, 0, 0]","[14.0, 0.0, 0.0, 0.0]"
t,76885.0,0.0,"[0, 0, 2, 2]","[0.0, 0.0, 4.0, 5.0]"
t,76890.0,0.03,"[0, 0, 3, 2]","[0.0, 0.0, 19.0, 15.0]"
t,76895.0,-0.25,"[0, 0, 1, 0]","[0.0, 0.0, 21.0, 12.0]"
t,76900.0,0.2,"[0, 0, 0, 0]","[0.0, 0.0, 3.0, 0.0]"
t,76905.0,0.14,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,76910.0,0.0,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,76915.0,-0.08,"[0, 0, 2, 3]","[0.0, 0.0, 6.0, 7.0]"
t,76920.0,-0.08,"[1, 0, 0, 0]","[2.0, 0.0, 0.0, 4.0]"
t,76925.0,0.009999999999999995,"[1, 1, 0, 0]","[7.0, 3.0, 0.0, 0.0]"
t,76930.0,-0.06,"[0, 0, 0, 0]","[0.0, 4.0, 0.0, 0.0]"
t,76935.0,0.07,"[0, 0, 2, 1]","[0.0, 0.0, 8.0, 4.0]"
t,76940.0,-0.2,"[0, 0, 3, 3]","[0.0, 0.0, 22.0, 15.0]"
t,76945.0,-0.2,"[0, 1, 0, 0]","[0.0, 4.0, 7.0, 3.0]"
t,76950.0,0.12,"[1, 1, 0, 0]","[2.0, 9.0, 0.0, 0.0]"
t,76955.0,0.030000000000000013,"[0, 0, 0, 0]","[2.0, 2.0, 0.0, 0.0]"
t,76960.0,0.1,"[0, 0, 1, 1]","[0.0, 0.0, 4.0, 1.0]"
t,76965.0,-0.11,"[0, 0, 1, 1]","[0.0, 0.0, 5.0, 4.0]"
t,76970.0,0.06,"[1, 1, 0, 0]","[2.0, 3.0, 2.0, 1.0]"
t,76975.0,-0.14,"[2, 2, 0, 0]","[11.0, 13.0, 0.0, 0.0]"
t,76980.0,-0.14,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 2.0]"
t,76985.0,0.17,"[0, 0, 2, 3]","[0.0, 0.0, 5.0, 12.0]"
t,76990.0,-0.19,"[0, 0, 2, 2]","[0.0, 0.0, 12.0, 17.0]"
t,76995.0,0.0,"[0, 0, 0, 0]","[0.0, 0.0, 6.0, 5.0]"
t,77000.0,0.2,"[1, 0, 0, 0]","[2.0, 0.0, 0.0, 0.0]"
t,77005.0,-0.030000000000000002,"[1, 1, 0, 0]","[7.0, 1.0, 0.0, 0.0]"
t,77010.0,-0.09000000000000001,"[1, 1, 0, 0]","[12.0, 6.0, 0.0, 0.0]"
t,77015.0,-0.09999999999999998,"[1, 1, 0, 0]","[17.0, 11.0, 0.0, 0.0]"
t,77020.0,-0.09999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77025.0,0.24,"[0, 0, 1, 2]","[0.0, 0.0, 5.0, 5.0]"
t,77030.0,-0.1,"[0, 0, 0, 0]","[0.0, 0.0, 1.0, 4.0]"
t,77035.0,0.1,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77040.0,0.0,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77045.0,0.0,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77050.0,-0.08,"[0, 0, 1, 2]","[0.0, 0.0, 4.0, 7.0]"
t,77055.0,-0.08,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0]"
t,77060.0,0.06,"[1, 2, 0, 0]","[1.0, 7.0, 0.0, 0.0]"
t,77065.0,-0.09,"[1, 1, 0, 0]","[2.0, 10.0, 0.0, 0.0]"
t,77070.0,0.0,"[0, 0, 2, 2]","[0.0, 0.0, 6.0, 8.0]"
t,77075.0,-0.22000000000000003,"[0, 0, 5, 5]","[0.0, 0.0, 25.0, 26.0]"
t,77080.0,-0.22000000000000003,"[1, 2, 2, 2]","[3.0, 5.0, 24.0, 22.0]"
t,77085.0,-0.21000000000000002,"[2, 2, 0, 0]","[13.0, 15.0, 14.0, 11.0]"
t,77090.0,0.010000000000000009,"[3, 3, 0, 0]","[27.0, 26.0, 2.0, 0.0]"
t,77095.0,-0.020000000000000018,"[0, 0, 2, 1]","[21.0, 19.0, 6.0, 1.0]"
t,77100.0,0.28,"[0, 0, 4, 4]","[0.0, 0.0, 20.0, 13.0]"
t,77105.0,-0.24,"[0, 0, 5, 5]","[0.0, 0.0, 30.0, 30.0]"
t,77110.0,-0.15000000000000002,"[0, 1, 1, 0]","[0.0, 4.0, 33.0, 31.0]"
t,77115.0,0.22000000000000003,"[1, 2, 0, 0]","[4.0, 11.0, 11.0, 7.0]"
t,77120.0,0.15999999999999998,"[1, 2, 0, 0]","[9.0, 21.0, 1.0, 0.0]"
t,77125.0,0.15999999999999998,"[0, 0, 2, 2]","[0.0, 0.0, 6.0, 5.0]"
t,77130.0,0.12000000000000002,"[0, 0, 4, 4]","[0.0, 0.0, 19.0, 23.0]"
t,77135.0,-0.35,"[1, 0, 4, 5]","[2.0, 0.0, 29.0, 39.0]"
t,77140.0,-0.18999999999999995,"[1, 0, 1, 1]","[7.0, 0.0, 24.0, 30.0]"
t,77145.0,0.20999999999999996,"[1, 0, 0, 0]","[12.0, 0.0, 12.0, 14.0]"
t,77150.0,0.22999999999999998,"[2, 2, 0, 0]","[22.0, 6.0, 3.0, 2.0]"
t,77155.0,0.22999999999999998,"[0, 0, 2, 3]","[0.0, 1.0, 6.0, 8.0]"
t,77160.0,0.11000000000000001,"[0, 0, 3, 4]","[0.0, 0.0, 21.0, 27.0]"
t,77165.0,-0.32999999999999996,"[0, 0, 2, 2]","[0.0, 0.0, 26.0, 31.0]"
t,77170.0,0.06,"[1, 1, 0, 0]","[4.0, 3.0, 5.0, 13.0]"
t,77175.0,0.24999999999999997,"[2, 1, 0, 0]","[11.0, 8.0, 1.0, 0.0]"
t,77180.0,-0.07999999999999999,"[1, 0, 0, 1]","[7.0, 0.0, 0.0, 1.0]"
t,77185.0,0.14,"[0, 0, 2, 3]","[0.0, 0.0, 6.0, 10.0]"
t,77190.0,-0.36,"[0, 0, 4, 5]","[0.0, 0.0, 23.0, 33.0]"
t,77195.0,-0.36,"[0, 0, 1, 2]","[0.0, 0.0, 26.0, 38.0]"
t,77200.0,-0.010000000000000009,"[0, 0, 0, 0]","[0.0, 0.0, 4.0, 13.0]"
t,77205.0,0.30999999999999994,"[0, 1, 0, 0]","[0.0, 3.0, 0.0, 2.0]"
t,77210.0,0.13,"[2, 1, 0, 0]","[6.0, 8.0, 0.0, 0.0]"
t,77215.0,-0.13,"[0, 0, 0, 2]","[6.0, 3.0, 0.0, 3.0]"
t,77220.0,0.05000000000000002,"[0, 0, 3, 3]","[0.0, 0.0, 8.0, 15.0]"
t,77225.0,-0.35,"[0, 0, 6, 6]","[0.0, 0.0, 30.0, 39.0]"
t,77230.0,-0.35,"[0, 0, 2, 2]","[0.0, 0.0, 28.0, 34.0]"
t,77235.0,-0.15000000000000002,"[1, 0, 0, 0]","[4.0, 0.0, 14.0, 11.0]"
t,77240.0,0.33,"[1, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0]"
t,77245.0,0.19999999999999998,"[0, 0, 1, 1]","[0.0, 0.0, 2.0, 1.0]"
t,77250.0,0.0,"[0, 0, 4, 4]","[0.0, 0.0, 15.0, 15.0]"
t,77255.0,-0.4,"[0, 0, 7, 6]","[0.0, 0.0, 34.0, 32.0]"
t,77260.0,-0.37,"[1, 0, 3, 3]","[1.0, 0.0, 48.0, 44.0]"
t,77265.0,0.16000000000000003,"[1, 1, 0, 0]","[6.0, 2.0, 27.0, 22.0]"
t,77270.0,0.27999999999999997,"[1, 2, 0, 0]","[11.0, 12.0, 13.0, 9.0]"
t,77275.0,0.06,"[2, 2, 0, 0]","[17.0, 22.0, 0.0, 0.0]"
t,77280.0,0.06,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 2.0]"
t,77285.0,0.3,"[0, 0, 3, 3]","[0.0, 0.0, 11.0, 15.0]"
t,77290.0,-0.26,"[0, 0, 3, 2]","[0.0, 0.0, 18.0, 19.0]"
t,77295.0,0.04999999999999999,"[0, 0, 0, 0]","[0.0, 0.0, 8.0, 4.0]"
t,77300.0,0.19,"[1, 0, 0, 0]","[5.0, 0.0, 1.0, 0.0]"
t,77305.0,-0.020000000000000004,"[1, 1, 0, 0]","[10.0, 4.0, 0.0, 0.0]"
t,77310.0,-0.020000000000000004,"[0, 0, 2, 2]","[0.0, 0.0, 3.0, 4.0]"
t,77315.0,0.03,"[0, 0, 3, 2]","[0.0, 0.0, 15.0, 14.0]"
t,77320.0,-0.21999999999999997,"[0, 0, 1, 0]","[0.0, 0.0, 17.0, 10.0]"
t,77325.0,0.19999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 2.0, 0.0]"
t,77330.0,0.09,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77335.0,-0.05,"[0, 0, 3, 2]","[0.0, 0.0, 7.0, 3.0]"
t,77340.0,-0.28,"[0, 0, 3, 4]","[0.0, 0.0, 22.0, 18.0]"
t,77345.0,-0.28,"[0, 0, 0, 2]","[0.0, 0.0, 9.0, 18.0]"
t,77350.0,0.030000000000000027,"[1, 2, 0, 0]","[5.0, 7.0, 0.0, 7.0]"
t,77355.0,0.06999999999999998,"[0, 0, 0, 0]","[4.0, 6.0, 0.0, 2.0]"
t,77360.0,0.14,"[0, 0, 4, 3]","[0.0, 0.0, 11.0, 10.0]"
t,77365.0,-0.37,"[0, 0, 6, 5]","[0.0, 0.0, 37.0, 31.0]"
t,77370.0,-0.37,"[0, 2, 3, 2]","[0.0, 5.0, 40.0, 29.0]"
t,77375.0,-0.27999999999999997,"[2, 2, 0, 0]","[5.0, 15.0, 25.0, 11.0]"
t,77380.0,0.17999999999999994,"[4, 3, 0, 0]","[19.0, 27.0, 4.0, 2.0]"
t,77385.0,0.040000000000000036,"[1, 1, 1, 0]","[22.0, 25.0, 6.0, 2.0]"
t,77390.0,0.14,"[0, 0, 4, 4]","[6.0, 0.0, 20.0, 15.0]"
t,77395.0,-0.16000000000000003,"[0, 0, 6, 5]","[0.0, 0.0, 32.0, 32.0]"
t,77400.0,-0.25,"[1, 0, 3, 2]","[1.0, 0.0, 42.0, 33.0]"
t,77405.0,0.19000000000000006,"[1, 0, 0, 0]","[6.0, 0.0, 23.0, 18.0]"
t,77410.0,0.36,"[1, 0, 0, 0]","[11.0, 0.0, 9.0, 5.0]"
t,77415.0,0.09,"[1, 0, 0, 0]","[16.0, 0.0, 0.0, 0.0]"
t,77420.0,-0.05000000000000002,"[1, 0, 0, 0]","[21.0, 0.0, 0.0, 0.0]"
t,77425.0,-0.05000000000000002,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 1.0]"
t,77430.0,0.16,"[0, 0, 3, 3]","[0.0, 0.0, 11.0, 11.0]"
t,77435.0,-0.24000000000000002,"[0, 0, 2, 1]","[0.0, 0.0, 17.0, 14.0]"
t,77440.0,0.09000000000000002,"[0, 0, 0, 0]","[0.0, 0.0, 4.0, 1.0]"
t,77445.0,0.19,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77450.0,-0.05,"[2, 2, 0, 0]","[4.0, 8.0, 0.0, 0.0]"
t,77455.0,-0.05,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 4.0]"
t,77460.0,0.010000000000000002,"[0, 0, 1, 3]","[0.0, 0.0, 3.0, 18.0]"
t,77465.0,-0.16999999999999998,"[0, 0, 3, 5]","[0.0, 0.0, 14.0, 39.0]"
t,77470.0,-0.32000000000000006,"[0, 0, 3, 3]","[0.0, 0.0, 22.0, 43.0]"
t,77475.0,0.0,"[1, 0, 0, 0]","[5.0, 0.0, 12.0, 20.0]"
t,77480.0,0.27,"[1, 1, 0, 0]","[10.0, 5.0, 0.0, 0.0]"
t,77485.0,0.05000000000000002,"[1, 0, 0, 0]","[5.0, 0.0, 0.0, 0.0]"
t,77490.0,0.09999999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 8.0, 9.0]"
t,77495.0,-0.33,"[0, 0, 4, 4]","[0.0, 0.0, 24.0, 28.0]"
t,77500.0,-0.48000000000000004,"[0, 0, 5, 5]","[0.0, 0.0, 49.0, 53.0]"
t,77505.0,-0.48000000000000004,"[0, 0, 2, 1]","[0.0, 0.0, 37.0, 38.0]"
t,77510.0,0.15000000000000002,"[1, 0, 0, 0]","[5.0, 0.0, 14.0, 10.0]"
t,77515.0,0.47000000000000003,"[1, 2, 0, 0]","[10.0, 7.0, 0.0, 0.0]"
t,77520.0,0.09999999999999998,"[0, 1, 1, 0]","[0.0, 9.0, 2.0, 0.0]"
t,77525.0,0.08000000000000002,"[0, 0, 3, 3]","[0.0, 0.0, 14.0, 10.0]"
t,77530.0,-0.38,"[0, 0, 5, 4]","[0.0, 0.0, 38.0, 30.0]"
t,77535.0,-0.38,"[0, 0, 0, 0]","[0.0, 0.0, 25.0, 19.0]"
t,77540.0,0.06,"[1, 1, 0, 0]","[2.0, 5.0, 8.0, 2.0]"
t,77545.0,0.27,"[1, 1, 0, 0]","[7.0, 10.0, 0.0, 0.0]"
t,77550.0,0.0,"[2, 2, 0, 0]","[16.0, 16.0, 0.0, 0.0]"
t,77555.0,-0.15,"[0, 0, 0, 0]","[8.0, 4.0, 0.0, 0.0]"
t,77560.0,0.27,"[0, 0, 2, 2]","[0.0, 0.0, 6.0, 9.0]"
t,77565.0,-0.18,"[0, 0, 2, 2]","[0.0, 0.0, 10.0, 10.0]"
t,77570.0,0.17,"[1, 0, 0, 0]","[1.0, 0.0, 4.0, 2.0]"
t,77575.0,-0.05,"[1, 2, 0, 0]","[6.0, 8.0, 0.0, 0.0]"
t,77580.0,-0.05,"[0, 0, 1, 1]","[0.0, 0.0, 3.0, 1.0]"
t,77585.0,0.05,"[0, 0, 1, 3]","[0.0, 0.0, 8.0, 11.0]"
t,77590.0,-0.18,"[0, 0, 1, 2]","[0.0, 0.0, 7.0, 16.0]"
t,77595.0,0.06,"[1, 1, 0, 0]","[4.0, 2.0, 3.0, 4.0]"
t,77600.0,-0.020000000000000018,"[3, 3, 0, 0]","[15.0, 12.0, 1.0, 0.0]"
t,77605.0,-0.020000000000000018,"[0, 0, 2, 1]","[3.0, 3.0, 6.0, 3.0]"
t,77610.0,0.05000000000000002,"[0, 0, 4, 4]","[0.0, 0.0, 20.0, 19.0]"
t,77615.0,-0.24000000000000002,"[0, 0, 3, 2]","[0.0, 0.0, 29.0, 26.0]"
t,77620.0,-0.03999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 18.0, 11.0]"
t,77625.0,0.27,"[0, 0, 0, 0]","[0.0, 0.0, 2.0, 0.0]"
t,77630.0,0.16,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77635.0,-0.03,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77640.0,-0.03,"[0, 0, 1, 1]","[0.0, 0.0, 5.0, 3.0]"
t,77645.0,-0.14,"[0, 0, 2, 2]","[0.0, 0.0, 11.0, 13.0]"
t,77650.0,-0.21999999999999997,"[0, 0, 3, 3]","[0.0, 0.0, 24.0, 24.0]"
t,77655.0,-0.21999999999999997,"[0, 0, 0, 1]","[0.0, 0.0, 7.0, 8.0]"
t,77660.0,0.27,"[1, 1, 0, 0]","[4.0, 2.0, 0.0, 2.0]"
t,77665.0,0.039999999999999994,"[0, 0, 0, 0]","[4.0, 0.0, 0.0, 0.0]"
t,77670.0,0.06,"[0, 0, 2, 2]","[0.0, 0.0, 7.0, 6.0]"
t,77675.0,-0.21000000000000002,"[0, 0, 3, 3]","[0.0, 0.0, 20.0, 18.0]"
t,77680.0,-0.21000000000000002,"[0, 1, 1, 0]","[0.0, 2.0, 10.0, 6.0]"
t,77685.0,0.08000000000000002,"[1, 2, 0, 0]","[4.0, 11.0, 4.0, 0.0]"
t,77690.0,-0.010000000000000009,"[2, 2, 0, 0]","[14.0, 21.0, 0.0, 0.0]"
t,77695.0,-0.15999999999999998,"[0, 0, 1, 1]","[12.0, 12.0, 1.0, 1.0]"
t,77700.0,0.21999999999999997,"[0, 0, 3, 3]","[0.0, 0.0, 12.0, 14.0]"
t,77705.0,-0.27,"[1, 0, 3, 2]","[2.0, 0.0, 21.0, 18.0]"
t,77710.0,0.06,"[1, 0, 0, 0]","[7.0, 0.0, 17.0, 2.0]"
t,77715.0,0.18000000000000002,"[2, 1, 0, 0]","[14.0, 3.0, 2.0, 0.0]"
t,77720.0,0.18000000000000002,"[0, 0, 2, 1]","[6.0, 0.0, 6.0, 1.0]"
t,77725.0,0.04000000000000001,"[0, 0, 4, 3]","[0.0, 0.0, 22.0, 12.0]"
t,77730.0,-0.31,"[0, 0, 6, 5]","[0.0, 0.0, 48.0, 35.0]"
t,77735.0,-0.51,"[0, 0, 6, 5]","[0.0, 0.0, 60.0, 50.0]"
t,77740.0,-0.10000000000000009,"[0, 0, 2, 2]","[0.0, 0.0, 48.0, 39.0]"
t,77745.0,0.5800000000000001,"[0, 0, 0, 0]","[0.0, 0.0, 18.0, 12.0]"
t,77750.0,0.29000000000000004,"[0, 0, 0, 0]","[0.0, 0.0, 6.0, 2.0]"
t,77755.0,0.15000000000000002,"[2, 1, 0, 0]","[5.0, 1.0, 0.0, 0.0]"
t,77760.0,0.15000000000000002,"[0, 0, 2, 1]","[0.0, 0.0, 4.0, 3.0]"
t,77765.0,-0.05,"[0, 0, 3, 2]","[0.0, 0.0, 16.0, 11.0]"
t,77770.0,-0.2,"[0, 0, 1, 1]","[0.0, 0.0, 18.0, 9.0]"
t,77775.0,0.14,"[1, 0, 0, 0]","[4.0, 0.0, 3.0, 1.0]"
t,77780.0,0.07,"[1, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0]"
t,77785.0,-0.05,"[1, 2, 0, 0]","[14.0, 3.0, 0.0, 0.0]"
t,77790.0,-0.12000000000000001,"[0, 1, 0, 0]","[0.0, 6.0, 0.0, 0.0]"
t,77795.0,0.15000000000000002,"[0, 0, 2, 2]","[0.0, 1.0, 6.0, 5.0]"
t,77800.0,-0.24,"[0, 0, 5, 3]","[0.0, 0.0, 24.0, 16.0]"
t,77805.0,-0.24,"[0, 0, 1, 1]","[0.0, 0.0, 20.0, 7.0]"
t,77810.0,0.03999999999999998,"[1, 0, 0, 0]","[2.0, 0.0, 7.0, 1.0]"
t,77815.0,0.18000000000000002,"[1, 1, 0, 0]","[7.0, 4.0, 0.0, 0.0]"
t,77820.0,-0.03,"[1, 1, 0, 0]","[12.0, 9.0, 0.0, 0.0]"
t,77825.0,-0.1,"[1, 1, 0, 0]","[17.0, 14.0, 0.0, 0.0]"
t,77830.0,-0.1,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,77835.0,0.32,"[0, 0, 1, 1]","[0.0, 0.0, 3.0, 2.0]"
t,77840.0,-0.16,"[0, 0, 3, 2]","[0.0, 0.0, 15.0, 12.0]"
t,77845.0,-0.16,"[0, 0, 0, 0]","[0.0, 0.0, 7.0, 0.0]"
t,77850.0,0.1,"[1, 0, 0, 0]","[3.0, 0.0, 0.0, 0.0]"
t,77855.0,0.04000000000000001,"[1, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0]"
t,77860.0,-0.05,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 1.0]"
t,77865.0,-0.009999999999999995,"[0, 0, 3, 3]","[0.0, 0.0, 12.0, 12.0]"
t,77870.0,-0.27,"[0, 0, 3, 3]","[0.0, 0.0, 19.0, 19.0]"
t,77875.0,0.07999999999999996,"[0, 0, 0, 0]","[0.0, 0.0, 16.0, 12.0]"
t,77880.0,0.21000000000000002,"[2, 1, 0, 0]","[4.0, 3.0, 0.0, 0.0]"
t,77885.0,-0.15,"[3, 2, 0, 0]","[16.0, 11.0, 0.0, 0.0]"
t,77890.0,-0.15,"[0, 0, 1, 1]","[5.0, 3.0, 2.0, 1.0]"
t,77895.0,0.09,"[0, 0, 3, 2]","[0.0, 0.0, 13.0, 10.0]"
t,77900.0,-0.15000000000000002,"[0, 0, 2, 2]","[0.0, 0.0, 18.0, 13.0]"
t,77905.0,0.11000000000000001,"[1, 0, 0, 0]","[2.0, 0.0, 4.0, 2.0]"
t,77910.0,0.12000000000000001,"[1, 1, 0, 0]","[7.0, 1.0, 0.0, 0.0]"
t,77915.0,-0.09000000000000001,"[1, 2, 0, 0]","[12.0, 8.0, 0.0, 0.0]"
t,77920.0,-0.09000000000000001,"[0, 0, 1, 2]","[0.0, 0.0, 3.0, 5.0]"
t,77925.0,0.06000000000000001,"[0, 0, 3, 3]","[0.0, 0.0, 13.0, 19.0]"
t,77930.0,-0.24,"[0, 0, 2, 2]","[0.0, 0.0, 18.0, 22.0]"
t,77935.0,0.030000000000000027,"[1, 0, 0, 0]","[3.0, 0.0, 7.0, 9.0]"
t,77940.0,0.14999999999999997,"[2, 0, 0, 0]","[9.0, 0.0, 0.0, 2.0]"
t,77945.0,0.0,"[1, 1, 0, 0]","[6.0, 1.0, 0.0, 0.0]"
t,77950.0,0.07,"[0, 0, 2, 2]","[0.0, 0.0, 5.0, 6.0]"
t,77955.0,-0.31,"[0, 0, 4, 3]","[0.0, 0.0, 24.0, 21.0]"
t,77960.0,-0.31,"[0, 1, 1, 1]","[0.0, 2.0, 18.0, 14.0]"
t,77965.0,0.030000000000000027,"[1, 1, 0, 0]","[1.0, 7.0, 2.0, 2.0]"
t,77970.0,0.21999999999999997,"[0, 1, 1, 0]","[0.0, 5.0, 5.0, 0.0]"
t,77975.0,-0.04000000000000001,"[0, 0, 3, 3]","[0.0, 0.0, 17.0, 10.0]"
t,77980.0,-0.38,"[0, 0, 7, 5]","[0.0, 0.0, 44.0, 34.0]"
t,77985.0,-0.38,"[0, 0, 2, 1]","[0.0, 0.0, 38.0, 29.0]"
t,77990.0,-0.12,"[1, 0, 0, 0]","[1.0, 0.0, 23.0, 15.0]"
t,77995.0,0.28,"[1, 1, 0, 0]","[6.0, 5.0, 1.0, 1.0]"
t,78000.0,0.26,"[0, 0, 1, 0]","[2.0, 0.0, 2.0, 0.0]"
t,78005.0,0.06,"[0, 0, 4, 3]","[0.0, 0.0, 14.0, 9.0]"
t,78010.0,-0.31,"[0, 0, 6, 5]","[0.0, 0.0, 38.0, 30.0]"
t,78015.0,-0.55,"[0, 0, 7, 6]","[0.0, 0.0, 57.0, 47.0]"
t,78020.0,-0.2499999999999999,"[1, 0, 3, 3]","[3.0, 0.0, 53.0, 56.0]"
t,78025.0,0.2599999999999999,"[1, 0, 2, 0]","[8.0, 0.0, 39.0, 27.0]"
t,78030.0,0.43000000000000005,"[1, 2, 0, 0]","[13.0, 7.0, 13.0, 11.0]"
t,78035.0,0.08999999999999997,"[2, 3, 0, 0]","[20.0, 19.0, 5.0, 1.0]"
